Title,Tags
"What were untreated gangrene survival rates before 1860?","<medicine>"
"Why was communism at odds with pan-Arabism?","<soviet-union><communism><arabia>"
"Why didn't the Ottomans conquer (what is now known as) Morocco?","<ottoman-empire><north-africa>"
"Have there been any joint US-Russia/Soviet military engagements post WW II?","<united-states><soviet-union><warfare><russia>"
"Any history to the current flag used by ISIL?","<islam><middle-east><contemporary-history><flags>"
"Who was included in the ""Moors"" of Spain?","<spain>"
"Were the Islamic Caliphates (Umayyad and Abbasid) and the Mongol Empires truly as benevolent as they are portrayed?","<europe><colonization><mongol-empire><caliphate><umayyad-caliphate>"
"To What Extent Were St. Augustine's Just War Principles Used In The First Crusade?","<middle-ages><war><byzantine-empire><crusades>"
"Are these Red Army uniforms authentic?","<military><russia><uniform>"
"What was the range of people's social lives like, before the technology for long distance communications developed?","<social-history><everyday-life><communication><early-modern>"
"Are there any examples of balistas, scorpions, or other catapult-like weapons being used in field battles","<ancient-history><warfare><siege>"
"Did Ali give his allegiance to the three first caliphs?","<islam><caliphate>"
"How did policymakers in the Muslim world react to the discovery and colonization of the Americas?","<ottoman-empire><age-of-discovery>"
"Were African-American slaves forced to reproduce under the assumption of artificial selection?","<united-states><slavery>"
"Which came first, the shield or the sword?","<weapons><sword>"
"What religions (other than Judaism) worshiped only one god?","<ancient-history>"
"How did the Nazis view Dickens' Oliver Twist?","<nazi-germany><nazism><literature>"
"Last death caused by World War I","<world-war-one>"
"Roman era clothing (Egypt + Carthage)","<ancient-rome><ancient-egypt><clothing><carthage>"
"What deaths were caused by weapons deployed during a war long after the war has ended?","<warfare><death>"
"Are there wars still going on, but officially ended? (found two)","<war><diplomacy>"
"Did the Glaswegian tobacco lords help precipitate the American war of independence?","<british-empire><american-revolution>"
"Did Imperial Japan choose to ally with Nazi Germany because of ideological similarity?","<world-war-two><nazi-germany><japan>"
"What language did Petlura speak casually?","<language><ukraine>"
"What factors made Austria adhere to ""Diplomacy through marriage"" doctrine?","<austria>"
"What is the origin of the Scythians?","<ancient-history><language><steppe-nomads>"
"Did the Ancient Greeks not usually carry money around?","<ancient-greece>"
"Cabin space on the Nadezhda","<russia><naval><architecture><age-of-sail><nautical>"
"In regards to Vichy vs Free France, what was the status of Saint Martin and Saint Barthelemy?","<world-war-two><france>"
"Why did physicians recommend curing the ""dancing plague"" with more dancing?","<middle-ages><france><medicine><disease>"
"What is the largest number of battles that took place in the same place in the same war?","<war><world-war-one><records>"
"Did indentured servants in British North America have job security?","<economy><law><colonial-america><labour-history><employment>"
"Were the names in Les Miserables ever common?","<france><literature><names>"
"Samurai blade honing during wartime","<weapons><sword><samurai>"
"How big were the two German pockets at the end of the battle of Stalingrad?","<world-war-two><nazi-germany><soviet-union><stalingrad>"
"Has there ever been a situation where the ""motherland"" treated its colonies well anywhere in the world?","<colonization><revolution><colony>"
"Did monasteries hold land and collect rent in medieval Europe?","<middle-ages><europe><monastery>"
"How did the US abolition of slavery affect the cotton exports?","<united-states><united-kingdom><slavery><trade>"
"What was the first fossil fuel pipeline in the Soviet Union?","<20th-century><soviet-union><industrial-history>"
"Why did the Roberts Treaty of 1833 have a Portuguese translation annexed to it?","<united-states><treaties><thailand>"
"Age of majority in Washington state in 1945?","<20th-century><1940s><washington-state>"
"When were 1942 lend-lease trucks sold to the public?","<world-war-two><australia>"
"Why did so many ruling European families hold on to Catholicism during the Reformation?","<europe><reformation><habsburg>"
"Was the flexibility of German army a big contributor to their success?","<world-war-two><world-war-one><germany><tactics>"
"Scholar-farmer-artisan-merchant social ordering in ancient/medieval China","<ancient-china><medieval-china>"
"During/After the Napoleonic occupation of the Germanic Rhinelands, what happened to the currency in the area?","<germany><18th-century><napoleonic-wars><currency>"
"What role if any did Ligachev play in the 1991 coup attempt against Gorbachev?","<soviet-union>"
"Did Assyrians have a wig beard?","<assyrian-empire>"
"Why do land mines seem to be a more serious problem in the Balkans than the Alps?","<world-war-two><war><yugoslavia>"
"Why was the last battle of the War of 1812 fought fully half a year after the official end of the war?","<united-states><north-america><age-of-sail><war-of-1812>"
"What goods were traded in the medieval Indian Ocean?","<middle-ages><india><middle-east><africa>"
"Was Hitler released from jail in 1924 on condition that he ran democratically?","<germany><hitler><democracy><weimar-republic><coup>"
"What was Pope Sylvester's attitude towards Jews?","<jews><christianity><antisemitism><papacy>"
"When did the Roman empire start to hire Anglo-Saxon mercenary troops to protect Britain?","<ancient-rome><britain><saxons>"
"Did the Tlingits benefit from resisting the Russians more than other Alaskan tribes?","<war><russia><native-americans><colonial-america><alaska>"
"Looking for a (preferably digital) collection of McCarthy speeches (transcripts)","<united-states><political-history><language><communism><resource>"
"Did alcohol consumption increase in the U.S. after 1933?","<united-states><alcohol><prohibition>"
"Did S. Korea choose petroleum refining as part of WW2 reconstruction?","<economics>"
"Did modern soldiers try to miss their shots?","<war>"
"Why did Mexico encourage the settlement of Texas by Americans?","<united-states><north-america><mexico><texas>"
"Have American gangsters ever helped their government in war time out of patriotism?","<war><crime>"
"Formation of underground layers of Rome","<ancient-rome><archaeology><architecture><building><rome>"
"What developments in Jefferson's life caused him to withdraw from the topic of slavery in political discourse?","<united-states><slavery><founding-fathers><jefferson>"
"Was Vox In Rama a factor of the quick spread of the Black Plague?","<black-death>"
"Smallpox in the New World - were there efforts made in the 19th century to inoculate the natives?","<disease><new-world>"
"Could Egyptian hieroglyphs accurately record conversational day-to-day discussion?","<language><egypt><hieroglyphs>"
"Are images of the original tablets for the Epic of Gilgamesh available online?","<resource><sumer><material-culture>"
"Did the Roman legions wear this type of boots?","<roman-empire><uniform><fashion>"
"How did the British keep Enigma 'snatches' secret?","<world-war-two><espionage>"
"Are there any images of old italic or runic inscriptions online?","<book><material-culture>"
"Where can I find pictures of clothing of poor or common male European musicians between 1500 and 1700","<clothing><early-modern><music>"
"What happened first? The law that authorized the Cuban government to nationalize US firms or Eisenhower's Cuban sugar quota?","<united-states><cuba><eisenhower>"
"Is it appropriate to call 1941 American items ""prewar""?","<united-states><world-war-two><consumer-goods>"
"What was the age of majority in England in the 1870s?","<england>"
"Where can I find a personal account of freedom of a slave in America after 1863","<slavery><american-civil-war>"
"Why has the American cowboy fashion/culture persisted until our current decade?","<united-states>"
"Are there recommended practices for writing about oppressed peoples?","<historiography><writing><ethnicity><decolonization><oppression>"
"What's the earliest evidence of drug abuse?","<alcohol><drugs><public-health><health>"
"What universities existed in Dutch East Indies, and how available were they to the native population?","<20th-century><education><indonesia><dutch-empire>"
"How have the atomic bombings of Hiroshima and Nagasaki affected Japanese culture and language?","<japan>"
"What reached Scandinavia/Northern Germany first: Muslims, or Islamic texts?","<middle-ages><europe><islam><early-modern>"
"What pharaoh did Cambyses defeat in the invasion of Egypt?","<war><ancient-egypt><persia><chronology>"
"Was The Prince by Machiavelli intended as satire?","<15th-century><literature><machiavelli>"
"What did early humans do with their long hair?","<prehistory>"
"Did Ancient Rome use lead styli?","<ancient-rome><technology><writing>"
"Was the grooming ritual of clipping one's toe/fingernails common practice in the ancient civilizations of the Mediterranean/Mesopotamia?","<ancient-history><everyday-life>"
"Did any part of the Netherlands ever use this flag?","<europe><identification><flags><netherlands><dutch-empire>"
"What alternatives to working was proposed in Paris during May, 1968?","<france><revolution><1960s><paris>"
"When did English become a major subject in Japanese schools?","<japan><language><education>"
"Were the republican legati pro praetores appointed by the governors?","<ancient-rome><roman-republic>"
"Why was the swordsman of Calais chosen as Anne Boleyn's executioner?","<england><death-penalty><tudor-period><henry-viii>"
"What were birthdays like in Medieval times?","<middle-ages><everyday-life><social-history>"
"After the American Civil War, which states had the most problems with rejoining the Union?","<united-states><19th-century><american-civil-war>"
"Is history always written by the victors?","<historiography><philosophy><theoretical-history>"
"Writing systems in South America?","<colonization>"
"Who invented and marketed the first ""clip on"" headphones?","<united-states><consumer-goods>"
"Chart of total gold in possession of humans","<ancient-history><metallurgy>"
"Instances of the UN defusing serious crises","<war><diplomacy><united-nations>"
"What was the name of Delhi during the period of Akbar ruling in parts of India?","<india><16th-century><cities>"
"Was the UN critically involved in defusing the Cuban Missile Crisis?","<war><diplomacy><united-nations><cuba><conflict>"
"General Sherman's March to the Sea","<american-civil-war>"
"No speed limit on German highways - why?","<law><germany><transportation>"
"How many people were affected by the Holodomor [Famine-Genocide in Ukraine]","<20th-century><soviet-union><1930s><stalin><ukraine>"
"Did the The Fiend/Monster with 21 Faces produce mass hysteria in Japan?","<japan><crime>"
"What are laws regarding corruption in China, and how effective are they?","<china>"
"Credibility of ""Mao: The Unknown Story""","<china><communism><mao-zedong>"
"Where can I find information about prior Israel/Gaza conflicts?","<war><israel><conflict>"
"Were there prehistoric interaction between Caucasian and Asian people?","<europe><asia><archaeology>"
"Has the US Congress's power to declare war been rendered superfluous by recent conflicts?","<united-states><war><us-congress>"
"How come Incas believed that the Spanish were the incarnation of their “thunder god”?","<inca><south-america>"
"What is so special about the location of Mexico City?","<economy><geography><mexico><cities>"
"How did the Tutsis win the civil war in Rwanda after 70% of them had been killed?","<africa><civil-war><genocide>"
"What was the societal wealth demographics when the major pyramids were built?","<social-class><economics><demography>"
"Oldest known international sporting event","<sports><records>"
"How was Israel able to build a powerful military within days of the formation of the state?","<military><israel><1940s><zionism>"
"First Royalty in Scotland?","<middle-ages><united-kingdom><royalty><vikings><scotland>"
"Have there been other examples of reunification/annexation, such as in the Crimea, that succeeded without using deadly force?","<russia>"
"Were Tories ""Catholics"" and ""Whigs"" Anglican?","<united-kingdom>"
"Why did it take so long for humanity to be able to cross the oceans?","<navigation>"
"Non-voluntary deferments in WWII?","<world-war-two><nuclear>"
"How was whiskey made in the 1800's?","<food>"
"Did Roman gladiators use axes?","<roman-empire><gladiators>"
"Was a direct telegraph line between America and Australia ever created?","<united-states><australia>"
"Where can I find more information about this use of Yakuza against a demonstration in 1960?","<20th-century><japan><crime><post-war>"
"How did the United States penal system evolve?","<united-states><death-penalty>"
"What is the best historical example of conflict between two cultures with differing levels of technology?","<military><technology>"
"What does Spivak mean by ""epistemic violence"" in her paper ""can the subaltern speak""?","<british-empire><cultural-history><colonization><historiography>"
"What were Hiroshima and Nagasaki known for prior to World War II?","<japan>"
"Why did piracy thrive in the late 17th and early 18th centuries?","<naval><early-modern><labour-history><piracy>"
"Were women the property of men prior to 1919 in the UK?","<united-kingdom><marriage><civil-rights>"
"Why does the CIA report on the assassination of Reinhard Heydrich refer to it as ""Operation Salmon"" rather than ""Operation Anthropoid""?","<world-war-two><espionage><assassination><czechoslovakia><cia>"
"What would the Arch of Titus have looked like painted?","<ancient-rome><jews><architecture><jerusalem>"
"Where are official images and metadata of cave paintings housed?","<sources><prehistory>"
"Do we have any authentic Native American flute music from the 18th century or earlier?","<18th-century><17th-century><native-americans><16th-century><music>"
"Who was the last person ""Hanged, Drawn, and Quartered"" under British jurisdiction?","<crime><law-enforcement>"
"How did succession in Anglo Saxon England work?","<england><royalty><royal-succession><anglo-saxons>"
"Did China's life expectancy at birth rise 30.5 years from 1960 to 1980? If so, what were the particular changes made to their society's structure?","<china><communism><capitalism><socialism>"
"Why wasn't Federal Republic of Central America a stable country?","<19th-century><political-history><south-america>"
"Did Engels and Welles ever call for the extermination of Basques and Serbs?","<20th-century><19th-century><socialism>"
"Did the Virginia pound use the pound sign (£)?","<currency><colonial-america>"
"Is the USA a superpower today because of WW2?","<united-states><world-war-two>"
"What was Muhammad's religion before becoming a Muslim prophet?","<religion><islam><arabia><muhammad>"
"Where were the western legions when the Roman empire fell?","<roman-empire>"
"How historical are early Chinese (Shang dynasty and earlier) dynastic records?","<china><ancient-china>"
"Why are some Americans more religious than European counterparts?","<united-states><europe><religion>"
"Tracking down fifteenth century French and Italian coats of arms","<heraldry><nobility>"
"Which undeciphered writing system has the largest corpus of text?","<ancient-history><language><archaeology>"
"Execution at the scene of the crime under Australian law","<law><crime><racism><australia>"
"Alexander Nevsky's helmet","<russia><mongol-empire><13th-century><armour>"
"Rwanda: Tutsis passing themselves as Hutus during the genocide","<africa><genocide><ethnicity><rwanda>"
"What made the generation-switch hard in Soviet Union?","<soviet-union><communism><political-party>"
"Did generals really fight in ancient China?","<china>"
"Why did people in the USSR participate in elections?","<soviet-union><election>"
"Why did the Phoenicians let the Hebrews (Jews) settle in Canaan?","<ancient-history><israel>"
"What is the relationship between the Kurds and the Balochi?","<iran><migration>"
"3rd party (foreign nationality) forces active in Iran-Iraq war?","<war><iran><iraq>"
"How does citizenship work during revolutions and similar upheavals?","<law>"
"Was slavery in the United States legally limited to blacks?","<united-states><law><slavery><race>"
"Why did the Australian IOC deny that Peter Norman was excluded from the 1972 Olympics for supporting racial equality?","<racism><sports><olympics>"
"Annexation of the Kingdom of Hanover by Prussia","<prussia><german-unification>"
"Why is Marx more prominent than Engels?","<communism>"
"Who were these two 1961 Soviet pilot defectors?","<soviet-union>"
"The role of science in enabling the survival of civilisations","<ancient-rome><roman-empire><social-history><ancient-greece><science>"
"Did the Romans have writing desks?","<ancient-rome><furniture><writing>"
"What were the dimensions of the Lahitolle 95 mm cannon?","<military><artillery>"
"Were Confederate pikes just a curious item to laugh at?","<american-civil-war><confederacy>"
"What did the Nazis do with proselytes to Judaism?","<jews><nazi>"
"What police department served the Kenwood neighborhood in Chicago in 1907?","<united-states><police>"
"Did Andrew Jackson threaten to kill the Vice President?","<united-states><political-history><president><death>"
"How much did the culture of Anatolian Gallic settlers differ from their kin in Gaul?","<ancient-history><ancient-rome><cultural-history><celts><asia-minor>"
"When did official documentation stop referring to black people as Negros in the States?","<united-states><race>"
"What was Pope Innocent III's response to the Children's crusade led by Stephan of Cloyes?","<middle-ages><europe><crusades><pope>"
"Why did Stephen II of Blois (father of King Stephen of England) abandon the First Crusade in 1098 knowing how much he would lose by doing so?","<military><middle-ages><europe><crusades>"
"More honorable to plunder than to work for Germanic tribes in antiquity","<classical-antiquity>"
"What were Yamamoto's intentions when the Japanese Navy attacked Colombo, Sri Lanka, in1942?","<world-war-two><japan><naval><sri-lanka>"
"What were levels of insular migration like in pre-Industrial Britain (1650-1780)?","<england><travel><scotland><migration><great-britain>"
"When did people decide that all caps means the writer is shouting?","<cultural-history><language>"
"Why didn't the Roman Princeps restructure or dismantle the Praetorian Guard?","<ancient-history><ancient-rome><roman-empire><rome>"
"In the Soviet Union, why was the Cheka renamed so many times?","<soviet-union><police>"
"Did the Bush administration or their successors ever comment on the alleged Taliban warning about 9/11?","<united-states><modern><terrorism><afghanistan>"
"What was the relationship between slaves and poor Romans needing jobs in Rome's labour market?","<ancient-rome><slavery><economics>"
"Why is the border between Myanmar and Thailand so long?","<thailand><border><myanmar>"
"How did the Roman army go from constantly losing battles in the middle of the 3rd century to winning almost everything?","<military><ancient-rome>"
"Could a nobleman's land be enclosed within another noble's land?","<middle-ages><europe><nobility>"
"How common were horses at the beginning of the 20th century?","<20th-century><animals>"
"US Congress in WW2 Compared with other legislative bodies","<united-states><world-war-two><us-congress>"
"Which bastards became kings?","<royalty><royal-succession>"
"Underwater U-boat battles","<world-war-two><tactics><submarine>"
"What pretext did Hitler use to justify Operation Barbarossa?","<world-war-two><war><nazi-germany><hitler>"
"WWII: What navy controlled the Mediterranean during the North African Campaign?","<world-war-two><north-africa>"
"Was the Apostle the first Peter?","<language><bible><names>"
"Were there any plans to install a Western Roman Emperor after Belisarius reconquered the west?","<roman-empire><byzantine-empire><monarchy>"
"Who flew the T-38 ""Missing Man"" formation at the Challenger Memorial service at JSC, 31 January 1986?","<united-states><20th-century><spaceflight><nasa>"
"What expenses did a village have?","<middle-ages><economy><england>"
"What did Zhang Zuolin say after his train blew up?","<20th-century><china><sources><assassination>"
"Which types of tank are on this photo?","<identification><tanks><prague-spring>"
"Why is the consensus that WW2 started on September 1, 1939 and not July 7, 1937?","<world-war-two><europe><asia><sino-japanese-war>"
"Why didn't Afghanistan accede to Pakistan in 1947","<pakistan><afghanistan>"
"How did the news of the reality Nazi concentration camps reach the United State's mainstream? What were the waves of awareness and when?","<united-states><world-war-two><nazi-germany><holocaust><media>"
"How could Germany afford waging WWII?","<world-war-two><nazi-germany><war><economy>"
"How did the election of one-third of Senators every two years stay in sync with addition of new states?","<political-history><election><us-constitution><electoral-system><senate>"
"What was the troop ratio between the red and white army in the Russian revolution?","<military><war><19th-century><russia><russian-revolution>"
"Given the direct involvement of tech companies has there been any strikes over tech companies’ participation in surveillance culture?","<contemporary-history><labour-history><computers>"
"What did Germany gain from the Armistice of 11 November 1918?","<world-war-one><germany>"
"Why isn't there a single trace of Germanic influence in Iberian Languages?","<language><spain><portugal><latin-language><germanic>"
"What did the post world war two civilian food ration consist of in the UK?","<world-war-two><united-kingdom>"
"What was the 'indemnity' paid out by Haiti actually for?","<revolution><decolonization>"
"How many Black Panthers were killed in 'justified homicide' that was later overturned?","<united-states><20th-century><black-history>"
"How many military coups was the USA involved in continental America?","<united-states><south-america>"
"How many times was Vaclav Havel under arrest and under what - presumably trumped up charges - was he indicted?","<communism><czechoslovakia>"
"How did Ceaușescu survive the condemnation of the invasion of Czechoslovakia in 1968?","<cold-war><romania>"
"Cultural understanding of Penelope's suitors","<ancient-history><ancient-greece><homer>"
"What was German GDP in 1919, in Gold Marks?","<germany>"
"What was the age to ascend to the throne as Khan/Khagan?","<mongol-empire><inheritance>"
"Did an English company famous for its hidden purpose in the 1720s ever reveal its undertaking?","<united-kingdom><economics><business-history>"
"Which historian suggested that not building a navy would have enabled Germany to win WW1?","<world-war-one><historiography>"
"How common was cavalry in medieval Brittany?","<military><middle-ages><cavalry>"
"How did marrying off one's daughter help secure an alliance, in early medieval Europe?","<diplomacy><monarchy><marriage><early-medieval>"
"Did John Wesley pray because he had not been persecuted in three days?","<united-kingdom><christianity><sources>"
"Was Lenin's 'Socialism and Religion' a reaction to something specific? What?","<religion><communism><lenin>"
"What did Kong Rong say about Cao Cao that got Kong Rong killed?","<china><ancient-china><3rd-century>"
"How was Martin Luther King Jr. viewed by white Americans at the time?","<united-states><20th-century><social-history><race><civil-rights>"
"Did Hitler receive any honours outside Germany?","<nazi-germany><hitler><nazism>"
"What are the safeguards in the German constitution of 1949 against dictatorship?","<nazi-germany><germany><constitution><dictatorship>"
"What process have countries followed when creating constitutions?","<war><political-history><revolution><independence><constitution>"
"Who are the modern descendants of the Khazar people?","<middle-ages><russia><middle-east>"
"How do Tamahagane, Damascus, and Toledo Steel compare?","<weapons><technology><sword><samurai>"
"What was the ancient Jewish pantheon?","<ancient-history><religion>"
"Is the Sri Lankan Civil War really over?","<war><asia><civil-war>"
"Recognition of Palestine?","<middle-east><palestine>"
"Why was the movement for Austro-German unity less successful than that of Italian unity?","<20th-century><europe><germany><austria>"
"Why did the the US House of Representatives stop reading George Washington's farewell address on his birthday?","<united-states><us-congress><george-washington>"
"What are the problems archaeologists face in deciphering Indus Valley writing?","<ancient-history><indus-valley><script>"
"What are the historical reasons for the conventional map orientation?","<maps><cartography>"
"Why were ancient cities protected by walls?","<europe><13th-century><defense>"
"Qin's use of the number six","<china>"
"Is one of the causes behind the cultural atmosphere surrounding the Scopes trial, and the concepts about family, ""children are the future""?","<united-states><cultural-history><education><science><1920s>"
"Was there an assassination attempt against Xerxes in the battle of Thermopylae?","<ancient-greece><classical-greece><greco-persian-wars><assassination>"
"How did cities operate in medieval times?","<middle-ages><europe>"
"What was typical agricultural produce in Rome or Greece roundabout 2000-3000ya?","<ancient-rome><ancient-greece><food><agriculture>"
"How often did kings give land to their sons?","<war><royal-succession>"
"How did the USS Reprisal sink?","<united-states><naval>"
"Symbolism of lion with forked tail","<middle-ages>"
"Was the Macedonian phalanx more effective than hoplites?","<ancient-greece><macedon>"
"How did lay people understand logic in the Greco-Roman world?","<classical-antiquity><mathematics>"
"Was there ever any doubt which side the USA would join?","<united-states><world-war-two><world-war-one>"
"Land concentration in Columbia","<economy><agriculture><political-economy><south-america>"
"Where did the term ""Radical Republican"" come from?","<united-states><historiography><american-civil-war>"
"How were back copies of newspapers viewed in England in 1923","<20th-century><england><technology><1920s>"
"Does Winckler's explanation of Semitic migrations have any merit?","<ancient-history><middle-east><archaeology><mesopotamia>"
"Has any national leader ever climbed as far as fast as Ulysses S Grant?","<political-history><records>"
"Why was the FSSF (Devil's Brigade) multinational?","<united-states><world-war-two><military><united-kingdom><canada>"
"Did Einstein really say this quote about time?","<quotes><physics><albert-einstein>"
"Looking for Cato quotes/anecdotes","<quotes><classical-antiquity>"
"What does this symbol in the title page illustration of the ""Margarita Philosophica"" mean?","<art><16th-century><education><latin>"
"I'm reading The Rise and Fall of the Third Reich. What should I watch out for?","<world-war-two><nazi-germany><historiography><book>"
"Prior to the Age of Exploration, Did Slavery Endure Anywhere in Europe?","<middle-ages><europe><slavery>"
"Challenges Margaret Thatcher faced as a woman?","<political-history><britain>"
"How did Germany claim self-defense in WW1?","<world-war-one><russia><international-relations><diplomacy><imperial-germany>"
"Why was William III of England referred to as the British-Batavian Nassau?","<england><17th-century><names>"
"How and when was Portugal created?","<language><spain><portugal>"
"What equipment and formations did the Muslim armies employ against the Crusades?","<military><middle-ages><warfare><islam><tactics>"
"How frequently were girls adopted in Ancient Rome?","<ancient-rome><gender><family><inheritance>"
"Roman Legion composition","<military><roman-empire>"
"Did the Allies punish their own war criminals?","<world-war-two><war-crime>"
"Is any telegram from the Pacific Scandal preserved?","<political-history><canada>"
"Were there restrictions on German refugees entering the US during World War II?","<united-states><world-war-two><nazi-germany><immigration>"
"When did the Arabic numerals appear on clock faces?","<time-keeping>"
"Did Hirohito offer to stand trial for war crimes, but was turned down by the US?","<united-states><world-war-two><japan><law>"
"How did the Belgians issue ID cards with ethnicity to women in Ruanda-Urundi?","<colonization><africa><ethnicity><women><rwanda>"
"Matchsticks were invented in 1805 . How did humans get fire in everyday lives before then?","<food>"
"Bail bonds in UK Victorian period","<19th-century><england><victorian><law>"
"Comparing Percentage Of Spanish Nobility Migrating To Latin America To Percentage Of Pan-European Nobility Migrating To USA And Canada","<united-states><europe><spain><nobility><migration>"
"How many Spartan boys survived army training?","<ancient-history><ancient-greece><sparta><combat>"
"Who would have a good or fair command of Latin in medieval Western Europe?","<middle-ages><europe><education><latin-language>"
"What was the dominant Soviet strategy for invading Germany in the 1980's?","<military><war><soviet-union><cold-war>"
"During internment, how effective was the US at identifying and detaining Japanese-Americans?","<united-states><world-war-two>"
"Were the ancestors of Malays originally from Yunnan, China?","<indonesia><malaysia>"
"Mesopotamia laws 196, 197 and 198","<law><mesopotamia>"
"How did Romans organise their files?","<roman-empire><writing>"
"Penalty for patricide in Ancient Rome","<ancient-rome><law>"
"Brown glass and WWII","<world-war-two>"
"Why were bloody religious wars so incredibly frequent in Europe in the century following the Reformation?","<military><europe><war><reformation>"
"Is Attila The Hun's Throne actually located in The Veneto?","<early-medieval><ancient-history><venice><attila>"
"Will Hegelian or Dialectical historiography regain any relevance into the contemporary historical discourse?","<historiography>"
"Were Roman legionaries discharged in one batch?","<roman-empire>"
"Couldn't an army of archers easily defeat Macedonian style phalanxes?","<military><ancient-greece><macedon>"
"What crops were part of the medieval spring harvest?","<middle-ages><agriculture><early-medieval>"
"Is there still controversy among historians and archaeologists about the exact date of the Eruption of Mount Vesuvius in 79AD?","<roman-empire><archaeology>"
"Do we know the exact date that the 'first photo on the web' was uploaded?","<internet>"
"Do we know how much alcohol Vikings drank?","<vikings><alcohol>"
"When was the last time when there was no electrical lighting switched on on the earth?","<technology>"
"Were there any surveys done in the middle ages of England and Wales for the areas not covered by the Domesday book?","<middle-ages><england>"
"Was the factional civil war that broke out in Angola after its independence in 1975 based on tribal rivalry?","<cold-war><africa><ethnicity><civil-war><angola>"
"What plane would have been used to airdrop someone into occupied Europe?","<world-war-two><poland><aircraft>"
"What's the significance of ""Splashware""?","<archaeology>"
"Did Truman really believe that Hiroshima was a military base?","<united-states><world-war-two><japan><nuclear-weapons>"
"New surnames for baptized natives","<russia><colonization><christianity><surname>"
"Electromagnetic roadway cleaning","<20th-century><transportation><engineering>"
"Did Muslim states hire Western European knights as mercenaries before the Crusades?","<military><middle-ages><europe><islam><crusades>"
"Can someone identify this coin? ΤΙΓΡΑΝΟ(Υ) (Β)ΑΣΙΛΕΩ(Σ)","<identification><numismatics>"
"Which submarine was invented first?","<technology><ottoman-empire><submarine>"
"‘Avoid sleeping on your back’ & ‘breathe in toilet smells’ were seen as precautions against the Black Death. Why did doctors think these would work?","<middle-ages><england><medicine><disease>"
"Could the warriors of the Tollense battlefield be considered the world's first standing army?","<ancient-history><europe><warfare><bronze-age><assyrian-empire>"
"Is this absolute timeline correct?","<calendar>"
"How many Russian people did Tsar Ivan IV (""the Terrible"") kill?","<russia><death><16th-century><individuals>"
"What cipher did Jefferson and Madison use to correspond?","<jefferson>"
"Benefits of Athenian citizenship","<government><ancient-greece><athens>"
"Why were Catholic priests prohibited from participating in ordeals but allowed to participate in inquisitions?","<middle-ages><catholic-church><inquisition>"
"Which lost historical documents, when uncovered, led to the most substantial revisions in historiography?","<sources>"
"What was the first assassination/murder recorded on film?","<assassination>"
"What were the conditions that Pieter Stuyvesant found when he arrived in America?","<united-states><17th-century><dutch-empire>"
"Legendary visits by Alexander the Great","<ancient-history><ancient-greece><alexander-iii-greece>"
"Toyotomi Hideyoshi threatened to exterminate all Japanese foxes unless he heard from the god Inari. What was the aftermath (if any)?","<japan>"
"Why is Las Vegas located where it is?","<united-states><contemporary-history>"
"How does Göbekli Tepe fit into the current picture of society development?","<religion><civilizations><agriculture><turkey><prehistory>"
"Who were the chief executives of the United States in the thirteen years before George Washington?","<united-states><18th-century><colonial-america><president>"
"Chinese Copper Cash Coin. ""咸豐通寶 Xianfeng Tongbao""","<identification><numismatics>"
"Black & white marriage in the US in the past?","<united-states><racism>"
"Difference between an Engineer General Service Regiment and a Service Unit in WWII Era","<united-states><world-war-two>"
"What advantages did Catholic missionaries to the Indians have over Protestant missionaries in old Oregon Country?","<united-states><religion><washington-state><west-coast>"
"On the eve of the Democratic Republic of the Congo's independence, the country had virtually zero doctors, or any other intellectuals?","<africa><1960s><congo>"
"Between the 7 Years War and 1776, was there any effort to have the colonies represented in Parliament?","<united-kingdom><american-revolution><colonial-america>"
"Status of ""Grazier"" and ""Farmer"" in Victorian England","<19th-century><census>"
"Why was Seattle chosen for the site of Expo 62?","<united-states><washington-state><west-coast>"
"Why were there no nuclear detonations in 1959?","<cold-war><nuclear-weapons>"
"Birth by Caesarean Section in Ancient Times","<ancient-history><medicine><childbirth>"
"Why Mexico is not part of NATO?","<north-america><nato>"
"History of eponymous cities","<ancient-history><cities><names><place-names>"
"Holders of what offices are usually used to inaugurate the new head of state in various countries?","<political-history><president>"
"How do the efforts of the Jesuits in China differ from their efforts in Japan?","<japan><china><trade><asia>"
"Did Romans create dictionaries?","<ancient-rome><education><latin-language><rome>"
"Name of Operation that Brought USA Troops Home at End of WWII?","<united-states><world-war-two>"
"When did French become the official language of France?","<france><language>"
"Why did Abraham Lincoln decline the governorship of Oregon Territory in 1849?","<united-states><washington-state><abraham-lincoln><west-coast>"
"What was reason for the Dutch attack on Venezuela in 1908?","<south-america><dutch-empire><venezuela>"
"What is the flag in this 17th century painting?","<europe><17th-century><identification><flags><netherlands>"
"Could freedmen join the army in ancient Rome?","<ancient-rome><slavery>"
"When did Ireland become majority English-speaking","<language><ireland>"
"Origins of ""Still on patrol""","<united-states><military><tradition><submarine>"
"What is known about the possibility of a ""real King Arthur""?","<middle-ages><europe><britain>"
"Ancient and medieval canteens (water-bottles)","<middle-east><warfare>"
"Was the Bosnian Crisis the trigger to WWI and not the assassination?","<20th-century><europe><world-war-one><assassination><yugoslavia>"
"What was the status of specialized workers during the Roman times?","<ancient-rome><social-class>"
"Absolute rulers who voluntarily resigned their power","<rulers>"
"Was the IMF complicit in destroying the Romanian economy?","<europe><cold-war><communism><romania>"
