Title,Tags
"What happens to the Gas Pressure when working out the Eddington Luminosity?","<astrophysics><luminosity><hydrostatic-equilibrium>"
"Wouldn't the rings of Saturn experience tidal effect?","<gravity><saturn><tidal-forces><natural-satellites><planetary-ring>"
"How to differentiate between images of a gravitationally lensed object","<star><galaxy><light><gravitational-lensing>"
"Do neutrinos have as much information as photons do?","<observational-astronomy><neutrinos><photons>"
"How to calculate magnitude of a star in a triple star system?","<star><apparent-magnitude>"
"Years, months, days, and ... weeks?","<planet><time>"
"If we built one hundred 3m telescopes and point them to a single star what would be the final resolution?","<telescope>"
"How much mass will the Sun have when it becomes a white dwarf?","<star><the-sun><white-dwarf>"
"Astronomical databases for machine learning?","<star><fundamental-astronomy><data-analysis><photography><star-cluster>"
"How to calculate position of an unknown star knowing positions of some other stars from an image?","<star><distances><fundamental-astronomy><coordinate>"
"Why are there no green stars?","<star><hydrogen><astrochemistry>"
"What are the most popular computer programming languages in observational astronomy?","<software>"
"Are black holes solely responsible for hyper velocity stars?","<star><gravity><supermassive-black-hole><velocity>"
"Was the Universe expanding before the beginning of inflation?","<big-bang-theory><expansion><cosmological-inflation>"
"Circular formation around the moon","<the-moon><astrophysics>"
"How long for a complete solar system cycle","<orbit><solar-system>"
"When the universe expands does it create new space, matter, or something else?","<universe><space><expansion><matter>"
"What's the difference between grism and grating?","<observational-astronomy>"
"Habitable Planet around Red Dwarf","<habitable-zone>"
"Maximum spin rate of a black hole?","<black-hole><general-relativity>"
"Why is the moon's motion more complicated than that of those planets?","<orbit><gravity><the-moon><data-analysis>"
"Why is the moon phase not in sync with the moon's illuminated fraction?","<the-moon><software>"
"White Dwarf and Degenerate Matter","<white-dwarf><degenerate-matter>"
"Magnetars and the Dynamo Effect","<neutron-star><magnetic-field>"
"Collision of Galaxies","<galaxy><big-bang-theory>"
"Why do Auroras only occur in polar regions?","<aurora>"
"How much of carbon, sodium, silicon, and magnesium does the Sun have?","<star><stellar-evolution>"
"Any live moon stream?","<the-moon>"
"Python with image in fits format","<data-analysis><python>"
"magnetic shield for spacecraft outside of Earths shield","<astrophysics>"
"Black hole without singularity?","<black-hole><singularity>"
"Does a magnet outside a black hole affect one inside it?","<black-hole><magnetic-field>"
"Radiometer Equation for Flux Density","<telescope><radio-astronomy><radiation><radio-telescope><radio>"
"Can someone in a deep well see the stars in daytime?","<amateur-observing>"
"Exoplanet hunters ignored or ridiculed in the 1980s or 1990s?","<exoplanet><history>"
"What forces expelled these huge clouds, then blocked further progress, yet allowed it to maintain its threads?","<the-sun><spectroscopy><magnetic-field><solar-flare>"
"Can this picture of the moon directly above the sun from the horizon be real?","<the-sun><the-moon>"
"How were the first stars formed?","<star><star-formation><early-universe>"
"Is there a timeline for the naming of the TRAPPIST-1 worlds?","<naming><trappist-1>"
"Does an algorithm exist that takes an image of the night sky and tell you where in the milky way that perspective likely originates?","<fundamental-astronomy><observational-astronomy><positional-astronomy><algorithm>"
"JPL DE Documentation","<solar-system><ephemeris>"
"Are the planets Trappist-1 in the solar system?","<solar-system><exoplanet>"
"Can the moon appear to be in any position in the sky?","<the-moon>"
"How was water formed?","<water>"
"Is sundial time entirely dependent on solar azimuth?","<time><azimuth>"
"Official registry of lunar placenames?","<the-moon><naming>"
"Brightest Radio Source In the Universe","<radio-astronomy><pulsar>"
"How can the Earth's rotation speed up?","<earth><rotation>"
"Is the Jupiter-Sun system considered a binary system of some type?","<the-sun><solar-system><jupiter>"
"Calculate apsides without knowing eccentricity","<orbit><orbital-elements>"
"How to calculate Longitude from Right Ascension?","<star><amateur-observing><observational-astronomy><fundamental-astronomy>"
"Was comet ISON in a Kepler orbit prior to disintegrating?","<comets>"
"Why are galaxies disk shaped?","<galaxy>"
"Is there an orbit that could cause regular debris showers like in the movie Gravity?","<orbit>"
"What's the smallest scale at which dark matter has been measured?","<observational-astronomy><gravity><dark-matter>"
"What are some night sky objects I could see with my Celestron UpClose 20x50 Porro Binocular?","<amateur-observing><observational-astronomy><bortle-scale><binoculars>"
"How do we calculate the escape velocity of galaxies?","<galaxy><milky-way><velocity>"
"If the hammer and feather move at the same speed why do comet and the tail particles move at different speeds?","<gravity><comets>"
"Lunar Soil: what are those ""bumps"" and how were they formed?","<the-moon>"
"How do we know that the intrinsic brightness of Cepheid variables corresponds to their period?","<distances><cepheids>"
"Hypothetical trans-Neptunian planets orbiting the Sun","<solar-system><exoplanet><planet><9th-planet><tno>"
"Why don't we have 2 Summers and 2 Winters?","<orbit><earth><climate>"
"How to calculate the altitude of the Moon?","<the-moon><amateur-observing><observational-astronomy>"
"How does the Milky Way look like above 66° North and below 66° South?","<milky-way>"
"On (minuscule) dark matter production in supernovae","<dark-matter><high-energy-astrophysics>"
"What is the difference between solar wind and solar radiation?","<solar-wind>"
"Timeline of falling into a blackhole","<black-hole>"
"What was the length of year 1 million years back?","<solar-system><gravity><newtonian-gravity>"
"When is optical refraction important in astronomy?","<radiative-transfer>"
"What can we expect from the first accurate image of a black hole?","<black-hole><milky-way><radio-astronomy><general-relativity>"
"What can be seen with a 4.5"" telescope","<amateur-observing><newtonian-telescope><messier-catalog>"
"Solar Noon: meridian crossing time versus time of maximum elevation","<the-sun><observational-astronomy>"
"Did a piece of Halley's comet strike the Earth 1,500 years ago?","<comets><impact>"
"How stable are Lissajous orbits?","<orbit><the-sun><earth><lagrange-point>"
"Can I see the star of Bethlehem at Christmas?","<star><amateur-observing>"
"How can we tell that the Milky Way is a spiral galaxy?","<milky-way>"
"Why the Earth revolves?","<earth><rotation>"
"Why are orbits elliptical instead of circular?","<star><orbit><planet>"
"Is it possible for a moon to orbit a planet floating free in the galaxy rather than orbiting a star","<planet><orbit><exoplanet><natural-satellites>"
"Will gravitational waves too far away ever reach us?","<gravity><expansion><gravitational-waves><dark-energy><fate-of-universe>"
"When you travel fast around a black hole, do you experience high speed yourself?","<black-hole><space-time><time-dilation>"
"How to configure Celestia to work with a spherical mirror projection on a dome","<software>"
"In what manner is the spectrum of a black body really a continuum?","<light><spectra><radiation><black-body>"
"What are the advantages and disadvantages of a 2-inch eyepiece versus a 1.25-inch eyepiece?","<telescope><amateur-observing>"
"What happens to the information on the event horizons of two merging black holes?","<black-hole>"
"What exactly is meant by ""expanding universe""?","<expansion>"
"How often do meteorites hit the Earth?","<asteroids><impact>"
"How are the element abundances calculated for a meteorite in the Hydrogen log10 scale?","<the-sun><cosmology><meteorite><elemental-abundances>"
"Rate of Mass Loss from the Solar Wind","<star><the-sun><solar-wind>"
"How much of a difference do good lenses make?","<jupiter><newtonian-telescope><telescope-lens>"
"Why is this video showing radio waves transmitted from a radio telescope?","<radio-astronomy>"
"Distinction between metric expansion and objects just moving apart from each other?","<cosmology><space-time><expansion><cosmological-inflation>"
"Do massive bolide entries coincide with meteor showers?","<meteor><meteorite><meteor-shower>"
"How useful are filters for spotting nebulae?","<telescope><amateur-observing><nebula>"
"What is the schedule for science runs of aLIGO (and VIRGO)?","<observational-astronomy><gravitational-waves>"
"Does the accelerating expansion of spacetime mean that the pace of time is changing?","<space-time><cosmological-inflation>"
"Would Adaptive Optics be Useful in Radio Astronomy?","<radio-astronomy><angular-resolution><photography>"
"Physical laws in other universes","<cosmology><multiverse>"
"Would humans hear gravity waves from a binary BH fusion nearby?","<gravitational-waves>"
"Can visible wavelength spectroscopy study an exoplanet's chemical composition directly?","<exoplanet><spectroscopy>"
"What are gravitational waves actually?","<solar-system><gravity><black-hole><gravitational-waves>"
"Oxygen in a methane atmosphere akin to methane in oxygen atmosphere?","<atmosphere>"
"Is it safe to watch solar eclipse's reflection in water?","<solar-eclipse>"
"Is it practical to hand grind a convex parabolic or hyperbolic mirror?","<optics>"
"Dish antenna as parabolic mirror for OPTICAL telescope?","<telescope><amateur-observing><photography><optics><newtonian-telescope>"
"Eclipse Cycle Calculations Needed","<solar-eclipse><lunar-eclipse>"
"What planets and moons have we seeded with life (if any)?","<planet><earth><life><natural-satellites><origin-of-life>"
"Do star remnants actually burn?","<star>"
"When black holes such as those detected by LIGO merge, in what ways does the Schwarzschild Radius warp?","<gravity><black-hole><space-time><gravitational-waves>"
"What are the dimensions of LIGO Detector evacuated chambers?","<black-hole><space-time><gravitational-waves><instruments>"
"Who gets to name Planet Nine if it is confirmed?","<planet><naming>"
"Error propagation methods for orbit parameters","<orbit><sgr-a>"
"Observed lunar distance data?","<the-moon><earth><distances><data-analysis><geocentrism>"
"If we could travel far enough would we be able to see a constelation in reverse?","<constellations>"
"What can we expect to see with a telescope with a 70mm aperture and a 10mm eyepiece?","<telescope>"
"Expression for length of sunrise/sunset as function of latitude and day-of-year","<the-sun><earth>"
"If the Earth is rotating counter clockwise, how does the sun rise from east?","<the-sun><earth><astrophysics><rotation>"
"Creating planispheres from the perspective of nearby objects","<observational-astronomy><night-sky>"
"What is the science behind the polar light shapes","<light><aurora><corona>"
"Difference in Ephemerides Position:- PlanEph 4.2 (VSOP87) vs JPL Horizons (DE431)","<ephemerides>"
"How many stars are between Milky way and Andromeda?","<star><galaxy>"
"Items at the Event Horizon vs. colliding Black Holes","<black-hole><gravitational-waves>"
"What should I expect to see with my telescope with what EP's?","<telescope><space>"
"calculating paralax angle from observations","<the-moon><coordinate><parallax>"
"Determination of High-Accuracy Distances of Terrestrial Planets from the Sun","<astrometry><ephemerides>"
"What is known about the angular momentum distribution within galaxy clusters?","<astrophysics>"
"How to determine age of an old galaxy","<galaxy>"
"Need advice on mirror-making for a home-made amateur reflector","<mirror><telescope-making><mirror-making>"
"What would theoretically be dissolved in the interior oceans of icy moons and planets?","<exoplanet>"
"Explain to a 4-year old why people below the equator are not tilted or suspended upside down","<gravity><earth>"
"Will time that moon crosses meridian always be periodic?","<the-moon><observational-astronomy><positional-astronomy><navigation>"
"Guess inclination angle from radial velocity measurements","<exoplanet><planetary-transits><inclination>"
"If one galaxy were to collide with another, what would it look like to an immortal inhabitant of one of their planets?","<black-hole>"
"Predicting Temperature Variation on Planets with High Eccentricity or Long Diurnal Periods","<exoplanet><temperature><earth-like-planet><planetary-science>"
"Is it possible to model a solar thermal concentrator using Zernike polynomials?","<telescope><optics><mirror>"
"What's that ring that only now appears in black hole illustrations?","<black-hole>"
"Is it fruitful to search for a correlation between rates of in-falling matter in black holes and the expansion rate of our universe?","<black-hole><big-bang-theory><expansion><white-hole>"
"Do changes in the orbit of the Earth contribute to global warming","<orbit>"
"Is it possible for any of the planets in the TRAPPIST-1 system to have moons?","<trappist-1><red-dwarf>"
"What are some good telescopes for a programmer?","<telescope><amateur-observing>"
"What's a good model for the vernal equinox year? Can it increase forever?","<earth><time><equinox>"
"Accuracy of predicting an asteroid strike in 1987","<asteroids><impact-probability>"
"Are there recent estimates of Kuiper belt mass?","<kuiper-belt>"
"Why there are less massive stars than low mass stars?","<star><observable-universe><stellar-astrophysics>"
"Why is M87's relativistic jet bent?","<galaxy>"
"How much magnetic attraction is there between the Sun and Earth?","<the-sun><orbit><earth><magnetic-field>"
"Are black holes really black?","<black-hole><cosmology>"
"Temperature gradient in stars","<star><temperature><spectra>"
"Predicting accurate time of local sunrise in mountainous area?","<ephemeris><sunrise><prediction>"
"Can black holes be used as an energy source","<black-hole><cosmology><general-relativity>"
"Need help with the calculations/conversion of a celestial object","<telescope><amateur-observing><fundamental-astronomy><coordinate>"
"Code for getting the pixel coordinates of an object with known RA DEC not working","<coordinate>"
"Why can't a quasistar exist now?","<black-hole><radiation><metal>"
"Large amplitude dipole pulsator","<variable-star><asteroseismology>"
"Why is the cloud around Eta Carinae shaped the way it is?","<stellar-astrophysics><solar-wind>"
"What irradiance does the Moon receive during a total lunar eclipse?","<the-moon><astrophysics><lunar-eclipse>"
"Is it possible to see Saturn from Titan's surface, day and night?","<atmosphere><saturn><titan>"
"How to find star location knowing latitude and LST","<star><distances>"
"What phenomenon causes ""lunar waves""?","<the-moon><observational-astronomy>"
"What would stargazing be like at the edge of our galaxy?","<galaxy><observational-astronomy><future>"
"Of the stars in the Gaia / Hipparchos catalogs, which one is the most isolated?","<distances><milky-way>"
"What is Propeller Effect exactly?","<black-hole><astrophysics><observational-astronomy><neutron-star><high-energy-astrophysics>"
"What happens when a star gets hit by a supernova?","<supernova><binary-star><star-systems>"
"How to tell a nebula from a galaxy?","<galaxy><star-formation><nebula>"
"Calculating RA/dec from JPL ephemeris data","<planet><coordinate>"
"How are boulders formed on asteroids?","<asteroids><formation><geology>"
"Would a human body float in the dense atmosphere of Venus?","<atmosphere><venus><space-travel>"
"Can asteroids contain atmosphere?","<gravity><asteroids><gas>"
"What decided how the Kepler space telescope was pointed?","<kepler>"
"Image sets for testing stacking algorithms?","<star><solar-system><planet><fundamental-astronomy>"
"Missing Terms in Weinberg's treatment of perturbations on Newtonian Cosmology","<cosmology>"
"Evolution of the Hubble parameter","<cosmology><expansion>"
"Would a tablespoon of a neutron star remain intact?","<astrophysics><neutron-star>"
"How can a supernova affect black hole in a binary system?","<black-hole><supernova><binary-star>"
"Determine the moons of Jupiter through a telescope","<jupiter><telescope><europa>"
"Star versus Black Hole","<star><black-hole><cosmology><supermassive-black-hole>"
"Why does the Solar System have no (natural) satellites of satellites?","<solar-system><planet><natural-satellites>"
"On a log-log plot of surface gravity to planet mass, what is the meaning of the y-intercept?","<gravity><planet><exoplanet>"
"Why is the moon a fuzzy, white ball?","<telescope>"
"Is there a way to tell what the surface of a planet is like?","<planet><observational-astronomy>"
"What would this moving point of light be?","<observational-astronomy><amateur-observing><artificial-satellite>"
"Is it possible to get the distance to a star in the IPHAS DR2 catalog?","<distances>"
"Claim that 30-m class telescopes will have resolution far superior to Hubble: true?","<telescope><hubble-telescope><angular-resolution>"
"Mini black holes, a possible result of the LHC experiment at CERN","<black-hole>"
"If Pluto is tidally locked with Charon, is its rotation still slowing down?","<pluto><tidal-locking>"
"Why are solar systems heliocentric","<star><planet><orbit>"
"What colours can rocky planets (or moons) have","<planet><natural-satellites><surface>"
"How to align equatorial mount in the Southern Hemisphere?","<telescope>"
"Why do most galaxies or planetary systems have disc shape?","<solar-system><galaxy>"
"Why is dark energy density given in grams per cm$^3?$","<dark-energy>"
"Stellar Information from Hipparcos","<star>"
"How are binary star systems created?","<star><star-formation><binary-star>"
"Amount of energy of the Big Bang","<big-bang-theory><high-energy-astrophysics>"
"What resolution is needed to see a quasar through the galactic center?","<milky-way><angular-resolution><astrometry><quasars><galactic-center>"
"How do stars affect the orbits of moons?","<star><planet><tidal-forces>"
"How large can a ball of water be without fusion starting?","<gravity><saturn><brown-dwarf>"
"Is it unlikely for a meteor to hit the day side of the earth?","<meteor>"
"Is our universe flat?","<universe><distances><observable-universe><age>"
"Can a black hole turn back into a star?","<star><black-hole>"
"Why don't astronomers use meters to measure astronomical distances?","<distances><units>"
"Why do rocky planets form?","<planetary-formation>"
"Precession and the location of the sun on the horizon at equinox","<the-sun>"
"What caused instant jumps and exactly flat periods in Kepler's light curves?","<data-analysis><kepler><light-curve>"
"Sun's apparent magnitude at 2.5 AU?","<the-sun><apparent-magnitude>"
"Usage of $\sim$, $\approx$, $\simeq$, and $\cong$ in observational astronomy?","<terminology><notation><symbols>"
"Is there a better explanation of Hawking radiation?","<black-hole><gravity><general-relativity><hawking-radiation><quantum-mechanics>"
"Is it possible to achieve a stable ""lunarstationary"" orbit around the moon?","<orbit><the-moon>"
"Relative brightness of the sun's corona","<the-sun><solar-eclipse>"
"What measures are currently in place to detect asteroids on possible collision courses with earth?","<solar-system><earth><asteroids><near-earth-object>"
"How does the concept of a universe with no center work?","<galaxy><universe><space><space-time><expansion>"
"How could we tell if the Universe is infinite?","<universe><cosmology><space-time><expansion>"
"3000th Question: What does the future of astronomy look like with the next generation of telescopes?","<telescope><observational-astronomy><future>"
"Has THC been detected in space?","<telescope><space><astrochemistry>"
"Power of the James Webb Space Telescope","<telescope><fundamental-astronomy><deep-sky-observing>"
"What would the Sun be like if nuclear reactions could not proceed via quantum tunneling?","<the-sun><stellar-astrophysics><nucleosynthesis>"
"Discovery in Astronomy vs one in Physics - do they differ in required burden of evidence?","<astrophysics><history><reference-request>"
"How do solar winds affect the atmospheric composition and density of planets?","<atmosphere>"
"Color of planets","<planet><observational-astronomy><luminosity>"
"Infrared Region Telescopes","<telescope>"
"K-Pg asteroid impact","<astrophysics><fundamental-astronomy>"
"How do we know galaxy GN-z11 is as far away as it is?","<galaxy><distances><doppler-effect>"
"Is dark matter influenced by gravity of baryonic matter?","<dark-matter>"
"Why do comets appear to have a continuous supply of dust?","<solar-system><the-sun><comets><solar-wind>"
"Which of Jupiter's moons did I most likely see?","<amateur-observing><jupiter>"
"What star system/Galaxy did LIGO observe the gravity wave?","<gravity><black-hole><gravitational-waves>"
"Telescope choice","<telescope>"
"Why aren't planet orbits circular?","<amateur-observing>"
"Why doesn't the moon twinkle?","<the-moon><light><atmosphere>"
"Given a collection of pixels, how to deduce the flux from them?","<star><telescope><observational-astronomy><exoplanet><light>"
"Is there a limit to the size of a black hole?","<black-hole>"
"Can life survive on the equator of cooled and fast rotating white dwarf or neutron star?","<life><neutron-star><white-dwarf>"
"Why can't moon light (reflected sun light) turn the sky blue?","<light><atmosphere>"
"3D array in FITS data","<exoplanet>"
"Are there any hot jupiters orbiting red dwarfs?","<orbit><exoplanet><star-formation><red-dwarf><hot-jupiter>"
"Gravitational Waves and the Big bang","<light><general-relativity><big-bang-theory><gravitational-waves>"
"Why are there so many seemingly blue-shifted galaxies in deep space","<redshift><deep-sky-observing>"
"How close are we to having the technology to measure planetary obliquity for exoplanets?","<exoplanet>"
"If we were to see the Sun with our naked eyes from the Orion belt, would all planets be encompassed inside the star? Is this calculable?","<star><the-sun><observational-astronomy><distances><size>"
"How would the night sky look from inside a globular cluster?","<amateur-observing><fundamental-astronomy><globular-clusters>"
"Good Introductory Textbooks","<astrophysics>"
"What caused the comet ISON to disintegrate?","<the-sun><comets>"
"What is the exact time Earth takes to revolve around its axis?","<earth><space-time>"
"What does the term alien planet actually refer to?","<planet><exoplanet>"
"Why can you see the space station on some days but not on others?","<observational-astronomy>"
"The life course for a massive star from birth to death using the HR Diagram","<star><formation>"
"Light patch in the night sky","<amateur-observing><supernova>"
"Internet Resource which register all Ultra-long Gamma-Ray Bursts","<black-hole><explosion>"
"How do we know Milky Way is a 'barred' spiral galaxy?","<galaxy><milky-way>"
"Can Doppler shift make colors of two stars at same distance different?","<light>"
"Which planet or moon has all resources that can be used to sustain life in a controlled biosphere?","<planet><natural-satellites><terrestrial-planets><space-debris>"
"Telescope buying guide for a beginner in India","<planet><telescope><asteroids><natural-satellites><space-debris>"
"What skills would a software developer need to get a job in space research or exploration organization?","<space><software>"
"Our galaxy, the Milky Way, forms part of a galaxy group called The Local Group. What are the parameters that dictate what a galaxy group is?","<galaxy><milky-way><classification><local-group>"
"What is a Barlow lens?","<telescope-lens>"
"What Is The Great Attractor?","<gravity>"
"What is the fastest spinning rotation of a Neutron star?","<rotation><neutron-star><speed>"
"Could something temporarily break the Moon's tidal lock?","<the-moon><earth><tidal-forces>"
"Latest sunrise/earliest sunset out of phase with solstice?","<earth><the-sun>"
"What does it mean for a black hole to ""evaporate""?","<black-hole><temperature><heat><supermassive-black-hole>"
"What is the physical, geometric shape of the universe?","<universe>"
"Why don't we see the galaxy center?","<milky-way><galaxy-center>"
"How do astronomers find interesting events?","<observational-astronomy>"
"Where is Voyager 1 (or 2) going? In which direction?","<galaxy><artificial-satellite><navigation><interstellar-travel><space-probe>"
"(Sound) Echo from X takes 5-7 days,","<space>"
"How does a telescope measure parallax angle?","<telescope><parallax><angular-resolution>"
"Black Holes emitting Hawking radiation","<black-hole><hawking-radiation>"
"How does gravity affect the wavelength of light?","<gravity><redshift>"
"How does light affect the universe?","<gravity><universe><light>"
"Is the discovery of Alien or Extra Terrestrial Life a function of the science of Astronomy?","<planet><extra-terrestrial>"
"How can satellites be safe in the atmosphere when there are so many asteroids coming in?","<atmosphere><asteroids><artificial-satellite>"
"How to plot orbit of binary star and calculate its orbital elements?","<orbit><fundamental-astronomy><binary-star>"
"Do galaxies have a preferred orientation?","<galaxy>"
"Are nebulae only visible from a distance?","<nebula>"
"Does gravity propagate?","<gravity><general-relativity>"
"Heavy star and redshift","<general-relativity><redshift><expansion>"
"Why are planets spherical?","<planet>"
"What is the relationship between the focal length and f number of a telescope compared to a guide scope?","<photography>"
"How many minutes does a sundial change every day?","<the-sun>"
"When we say a galaxy is 200 million light years away, does this account for the expansion of space in the time it took it's light to reach us?","<distances><light><space-time><intergalactic-space>"
"Why do we have the cosmological constant?","<gravity><space-time><redshift><cosmological-inflation>"
"Convert a Decimal into RA or Dec","<star><declination><right-ascension>"
"Which moon has a scar as if it was torn in half and put back together?","<natural-satellites><gas-giants>"
"Solar system data API?","<orbit><solar-system><milky-way><near-earth-object>"
"Universe becoming finite","<universe><infinite>"
"In galaxy optical spectra, why are Hbeta and Hdelta sometimes absorption lines?","<galaxy><spectra>"
"Who first used two lambdas to typeset the wavelengths of a spectra line doublet?","<spectra><notation>"
"do rockets follow a straight path but is looks curved because of space time?","<space-time><general-relativity>"
"JPL Horizons - how to format TLIST input times for Email query?","<orbit><ephemerides>"
"How large could a second moon of Earth be?","<the-moon><earth><satellite>"
"Bousso bound within particle horizon, discrete Q.field theory","<observable-universe><entropy>"
"Theoretical sudden appearance of a black hole in BBC drama show *spoiler warning*","<black-hole><gravity>"
"Is it possible that quasars are not powered by black holes but some other kind of compact, massive object?","<supermassive-black-hole><luminosity><quasars>"
"If the earth was not tilted, what would be the north star?","<positional-astronomy>"
"How much gold is there in our sun?","<the-sun>"
"How to calculate the maximum and minimum solar azimuth at a given location?","<the-sun><earth><azimuth>"
"Can we see the stars the at the edge of the Milkyway?","<star><galaxy><distances><milky-way><magnitude>"
"How do we measure the mass of a star?","<star><cosmology><observational-astronomy>"
"Supernova in Hertzsprung–Russell diagram","<supernova>"
"Orbit of Mercury","<orbit><orbital-mechanics><mercury>"
"Oort cloud shape","<solar-system><oort-cloud>"
"How do I determine the velocity of Pluto at aphelion and perihelion?","<pluto><velocity>"
"How do I measure occultation for the upcoming lunar eclipse?","<light><lunar-eclipse><occultation>"
"What is this antenna on the ISS?","<iss>"
"minimum size for a black hole to capture a photon","<black-hole><light><photons>"
"Is Earth losing orbit?","<orbit><earth><asteroids><mass><dust>"
"How do I adjust the sunrise equation to account for elevation?","<the-sun><observational-astronomy><time>"
"Speed of light in a black hole","<black-hole><photons>"
"snapshot of solar system","<orbital-mechanics><eccentric-orbit>"
"Extra-solar identification of binary planets","<exoplanet>"
"Can my Sky Watcher Infinity 76P ""make the sky bright"" & do I want it to?","<amateur-observing>"
"Globular Cluster diameter","<globular-clusters>"
"Declination calculation","<orbit><satellite><declination><right-ascension>"
"Is it possible for two stars to be in a horseshoe orbit around a much larger star?","<star><orbit><binary-star>"
"Why is the Earth-Moon distance not the same at each perigee/apogee?","<the-moon>"
"How to fix a Direction in the context of universe?","<universe>"
"when are you able to see Halley's comet, and for how long?","<comets>"
"Which part of the milky way does the image show?","<photography><milky-way>"
"Upgrading telescope from 5"" to 8"" or 10""?","<telescope>"
"Is it possible to mount a telescope on a plane? Is it beneficial?","<telescope>"
"How to figure out what something in the sky is?","<identify-this-object>"
"What percentage of the celestial sphere can the Moon cover?","<orbit><the-moon><apparent-motion>"
"Classification and discovery of stars","<star><classification><cepheids><light-curve>"
"Celestron Astromaster EQ130","<the-moon><telescope>"
"Is there a more modern/updated paper than Hurley's 2000 SSE?","<astrophysics><stellar-evolution>"
"Does Celestia respect 'setframe' coordinate systems?","<frame-of-reference>"
"Units in optical and radio spectral data cubes: Flux vs Brightness","<radio-astronomy><units>"
"Why does the half moon appear to have a ""nose""?","<the-moon>"
"Is the point of this paper to say that Pluto's status as a planet should have been handled scientifically, rather than by a vote?","<planet><pluto><classification>"
"Stellar core mass as a function of metallicity","<star><stellar-evolution>"
"Adaptive Optics Shack-Hartmann Sensor and Deformable Mirror","<adaptive-optics>"
"Number Density of Dark Matter Halos","<galaxy><cosmology><dark-matter><redshift>"
"Low mass cut-off for the Dharma Planet Survey's detection of habitable planets around 40 Eridani A?","<exoplanet><astrobiology>"
"Matter Temperature during Recombination","<thermodynamics>"
"Modeling planet rotations (time of day, obliqueness, etc.)","<orbit><solar-system><rotation>"
"What exactly is the cosmic definition of ‘now’ is?","<cosmology><space-time><special-relativity>"
"Fitting PSF to an image to get total flux (Python)","<data-analysis><python><astropy>"
"Astrophysical Jet Size?","<black-hole><gravity><general-relativity><accretion-discs>"
"Identify Greek letters used in formulas","<rotation>"
"How can I estimate the M/L ratio from a fitted SED on a galaxy?","<galaxy><mass><luminosity>"
"What is an asteroid called if it is in deep space?","<asteroids>"
"Erratic Sundial","<the-sun>"
"How does the Moon move in the ""night"" sky as seen from the poles?","<the-moon><night-sky>"
"What stabilizes rings or accretion disks?","<the-moon><planetary-formation><planetary-ring><orbital-mechanics><accretion-discs>"
"Mean and true Sun","<the-sun><orbit><amateur-observing><mars><kepler>"
"Ionization Fraction of Helium in alternate, He dominated early universe","<cosmology><early-universe><nucleosynthesis><helium>"
"How long will star formation endure before the eventual heat death of the observable universe?","<star-formation><thermodynamics>"
"Kepler - Creating the Ellipse (Astronomia Nova)","<planet><the-sun><amateur-observing><mars><kepler>"
"At what wavelengths can black hole Sagittarius A* be observed from Earth?","<observational-astronomy><dust><wavelength><extinction><sagittarius-a>"
"If Earth had no atmosphere, how many people would be killed by meteors every year?","<meteor><meteor-shower><meteoroid>"
"Is there a preference for orbital planes of planetary systems to be aligned with the galactic disk?","<orbital-elements><planetary-systems>"
"How do we know how the Sun (or any star, for that matter) will evolve?","<the-sun><stellar-evolution>"
"Problem about orbiting of a satelite","<orbit><earth><satellite><orbital-mechanics><artificial-satellite>"
"Are there expanding-universe cosmological models that do not include inflation?","<cosmological-inflation>"
"Could the big bang have created super massive black holes?","<big-bang-theory><supermassive-black-hole><early-universe>"
"Why do ""they"" portray colliding black holes like that?","<black-hole><event-horizon>"
"Question about doppler effect","<velocity><wavelength><doppler-effect>"
"Does the observed period of a pulsar change with the time of year?","<pulsar>"
"Why do we define the Milky Way's rotation in a left-hand coordinate system?","<milky-way>"
"How can I identify a star?","<star>"
"Why are these objects moving at Vastly Different Speeds along the same orbit?","<orbit><comets><meteor><orbital-mechanics>"
"Difference in creation of solar flares and CME?","<the-sun><solar-flare><coronal-mass-ejection>"
"Instead of using flexible mirrors, could software be used for adaptive optics?","<telescope><photography><software><adaptive-optics>"
"What is ""superficial gravity""","<gravity><terminology><white-dwarf>"
"Do blue giants have a habitable zone?","<planet><habitable-zone>"
"Why can we see stars but not astronaut on the moon","<star><the-moon>"
"Stars in the sky","<star><amateur-observing><naked-eye>"
"Which is more rare: Lunar eclipse or Solar eclipse?","<fundamental-astronomy><solar-eclipse><lunar-eclipse>"
"Difference in redshift between 2 interacting galaxies","<galaxy><cosmology><python><astropy>"
"Finding Latitude and Longitude of a person or of where a picture was taken","<the-sun>"
"Where might a semi proficient amateur analyst participate in meaningful astronomical efforts","<planet><data-analysis>"
"Occurrence of Venusian transits","<venus><planetary-transits>"
"Standardized ""constellation"" regions?","<constellations><standards>"
"What happens to galaxies when they die?","<galactic-dynamics>"
"Exoplanets and relativity","<exoplanet><general-relativity><special-relativity>"
"Is radiation from neutron stars delayed by time dilation?","<black-hole><neutron-star><time-dilation>"
"How would the solar system look in a Geocentric model?","<solar-system><geocentrism>"
"Globular cluster star density as a function of distance from the center","<globular-clusters>"
"Longest and shortest wavelength","<light><wavelength>"
"How can we tell the difference between matter and antimatter by observation in space?","<observational-astronomy><antimatter>"
"Milky Way stellar number density : is the stated equation in this paper incorrect?","<milky-way><stellar-dynamics>"
